id,companyId,companyName,headquarters,ecosystemName,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
2609,122,chargelab,toronto,toronto,iot,unknown,"eaton, silver comet",unknown,2023-04-14,19997775,2023,2023 Q2
2610,322,kepler communications,toronto,toronto,spacetech,ia ventures,ia ventures,series c,2023-04-14,124328800,2023,2023 Q2
2611,2425,offstreet,regina,other,saas,unknown,unknown,seed,2023-04-14,1200000,2023,2023 Q2
2612,2426,tab commerce,toronto,toronto,saas,matchstick ventures,matchstick ventures,pre-seed,2023-04-17,1343195,2023,2023 Q2
2613,370,makila ai,montreal,quebec,ai,crédit mutuel equity,crédit mutuel equity,unknown,2023-04-17,0,2023,2023 Q2
2614,394,miovision technologies,waterloo,waterloo region,ai,"telus ventures, maverix private equity, export development canada","telus ventures, maverix private equity, export development canada",unknown,2023-04-17,260000000,2023,2023 Q2
2615,2427,yield exchange,vancouver,british columbia,fintech,unknown,"tiny capital, gustavson capital, mavan capital partners, the firehood",pre-seed,2023-04-18,700000,2023,2023 Q2
2616,2428,flash forest,toronto,toronto,environmental,"telus pollinator fund for good, ourcrowd","telus pollinator fund for good, ourcrowd",series a,2023-04-18,11400000,2023,2023 Q2
2617,2429,fairly ai,waterloo,waterloo region,ai,flying fish partners,"flying fish partners,backstage capital, x factor ventures, loyal vc, next canada",unknown,2023-04-19,2200000,2023,2023 Q2
2618,452,optable,montreal,quebec,saas,unknown,"hearst ventures, brightspark ventures, desjardins capital, deloitte ventures, asterx.",series a,2023-04-19,26899100,2023,2023 Q2
2619,2430,medfar,montreal,quebec,healthtech,investissement québec,investissement québec,series c,2023-04-19,30000000,2023,2023 Q2
2620,119,certn,victoria,british columbia,propertytech,export development canada,export development canada,unknown,2023-04-20,40625850,2023,2023 Q2
2621,2431,omy,quebec,quebec,ai,crédit mutuel equity,"crédit mutuel equity,fondaction, bdc capital, accelia capital",series a,2023-04-20,11000000,2023,2023 Q2
2622,1958,vivid machines,toronto,toronto,agtech,bdc capital,"bdc capital,standup ventures, algoma orchards, tall grass ventures, entrepreneur first, boxone ventures, conexus venture capital, the w fund, cornell, freycinet ventures, n49p, mars iaf",seed,2023-04-21,5822479,2023,2023 Q2
2623,3,abdera therapeutics,vancouver,british columbia,healthtech,"versant ventures, amplitude ventures","versant ventures, amplitude ventures,northview ventures, admare bioinnovations, abcellera",series a,2023-04-24,0,2023,2023 Q2
2624,3,abdera therapeutics,vancouver,british columbia,healthtech,venbio partners,"venbio partners,viking global investors, qiming venture partners usa, rtw investments",series b,2023-04-24,142000000,2023,2023 Q2
2625,2244,cyberqp,vancouver,british columbia,cybersecurity,arthur ventures,arthur ventures,unknown,2023-04-25,12000000,2023,2023 Q2
2626,2432,cyclic materials,kingston,other,cleantech,"energy impact partners, bmw i ventures","energy impact partners, bmw i ventures,fifth wall, bioindustrial innovation canada, planetary technologies",series a,2023-04-25,27000000,2023,2023 Q2
2627,1655,practice better,toronto,toronto,healthtech,five elms capital,five elms capital,unknown,2023-04-27,36583785,2023,2023 Q2
2628,2433,e2ip technologies,st. laurent,quebec,electronics,"export development canada, mcrock capital","export development canada, mcrock capital,fonds de continuité dna, investissement québec",series b,2023-04-26,120000000,2023,2023 Q2
2629,978,odaia,toronto,toronto,saas,"threshold ventures, monograph capital","threshold ventures, monograph capital,wittington ventures, flint capital, bdc capital, standup ventures, and graphite ventures",series b,2023-05-01,34000000,2023,2023 Q2
2630,2435,surgical safety technologies,toronto,toronto,healthtech,"u.s. venture partners, santé ventures","u.s. venture partners, santé ventures",series a,2023-05-04,15000000,2023,2023 Q2
2631,2436,deep sky,montreal,quebec,cleantech,"brightspark ventures, the québec government","brightspark ventures, the québec government",unknown,2023-05-08,10000000,2023,2023 Q2
2632,2437,carbonhound,toronto,toronto,saas,unknown,"verdexus, archangel, highline beta",pre-seed,2023-05-09,1300000,2023,2023 Q2
2633,2438,qscale,lévis,quebec,cloud computing,aligned data center,"aligned data center,investissement québec, desjardins capital",unknown,2023-05-09,0,2023,2023 Q2
2634,2439,obeo biogas,montreal,quebec,cleantech,diagram ventures,diagram ventures,seed,2023-05-10,3000000,2023,2023 Q2
2637,128,chrysalabs,montreal,quebec,agtech,unknown,"leaps by bayer, telus ventures, bdc capital, ecofuel, emmertech, anges québec, aqc koan capital",series a,2023-05-11,15000000,2023,2023 Q2
2638,2440,bonsai micro,vancouver,british columbia,ai,vanedge capital,"vanedge capital, bdc capital",unknown,2023-05-11,0,2023,2023 Q2
2639,2441,koïos intelligence,montreal,quebec,ai,unknown,"propulia capital, canada economic development, export development canada, caisse desjardins des technologies",unknown,2023-05-12,6500000,2023,2023 Q2
2640,1963,withe,vancouver,british columbia,saas,focal,focal,pre-seed,2023-05-16,1483625,2023,2023 Q2
2641,2442,bloom,toronto,toronto,fintech,sixthirtyventures,sixthirtyventures,series a,2023-05-17,7000000,2023,2023 Q2
2642,739,tough commerce,toronto,toronto,ecommerce,ronald richardson,"ronald richardson,legacy capital ventures, willem van bergen, groupe psc, mars iaf",unknown,2023-05-18,2000000,2023,2023 Q2
2643,473,peak power,toronto,toronto,cleantech,greenbacker capital management,"greenbacker capital management,hatch, the atmospheric fund, bdc capital, sensata technologies, osmington inc.",unknown,2023-05-19,47000000,2023,2023 Q2
2644,2443,stathera,montreal,quebec,hardware,"bdc capital, celesta capital","bdc capital, celesta capital,mediatek, seiko epson, txc",series a,2023-05-18,20000000,2023,2023 Q2
2645,2444,chelsea avondale,toronto,toronto,insurtech,msd partners l.p,"msd partners l.p,american family ventures",series c,2023-05-24,0,2023,2023 Q2
2646,427,novisto,montreal,quebec,saas,inovia capital,"inovia capital,portage and scor ventures, white star capital,  diagram ventures",series b,2023-05-24,27000000,2023,2023 Q2
2647,1010,spellbook,toronto,toronto,legaltech,moxxie ventures,"moxxie ventures,thomson reuters ventures, inovia capital, the legaltech fund, bling capital, n49p, concrete ventures, good news ventures, venture newfoundland & labrador",unknown,2023-05-24,10900000,2023,2023 Q2
2648,2,abcellera,british columbia,british columbia,biotech,strategic innovation fund,strategic innovation fund,unknown,2023-05-24,300000000,2023,2023 Q2
2649,2445,locorum,london,other,marketing,unknown,"jnf group, oci, rob fraser, andrew young",pre-seed,2023-05-25,1200000,2023,2023 Q2
2650,72,benchsci,toronto,toronto,healthtech,generation investment management,"generation investment management,inovia capital, tcv, golden ventures, f-prime capital",series d,2023-05-25,95000000,2023,2023 Q2
2651,2446,cognosys,vancouver,british columbia,ai,google ventures,"google ventures,untapped vc, guillermo rauch, amjad masad, aidan gomez, ivan zhang, spencer kimball",seed,2023-05-25,2000000,2023,2023 Q2
2652,1555,wingmate,toronto,toronto,saas,southern ontario fund for investment and innovation,"southern ontario fund for investment and innovation,bdc",unknown,2023-05-26,1000000,2023,2023 Q2
2653,2214,picketa systems,new brunswick,east coast,agtech,the new brunswick innovation foundation,"the new brunswick innovation foundation,tall grass ventures, emmertech, koan capital, desjardins group, east valley ventures, startup tnt",seed,2023-05-29,1400000,2023,2023 Q2
2654,2447,vrify,vancouver,british columbia,mining technology,"rcf jolimont innovation, beedie capital","rcf jolimont innovation, beedie capital,tiny",series a,2023-05-30,6000000,2023,2023 Q2
2655,2448,doormat,toronto,toronto,legaltech,alate partners,"alate partners,the legaltech fund, erin bury, brandon chu",pre-seed,2023-06-01,1250000,2023,2023 Q2
2656,2449,femtherapeutics,montreal,quebec,medtech,2048 ventures,"2048 ventures,investissement quebec, the51 ventures, sheboot",unknown,2023-06-02,2500000,2023,2023 Q2
2657,2450,twig fertility,toronto,toronto,healthtech,rhino ventures,rhino ventures,series a,2023-06-06,8000000,2023,2023 Q2
2658,2451,gsoft,montreal,quebec,edtech,caisse de dépôt et placement du québec,caisse de dépôt et placement du québec,unknown,2023-06-06,125000000,2023,2023 Q2
2659,2452,oamo,montreal,quebec,ai,white star capital,white star capital,pre-seed,2023-06-06,1671162,2023,2023 Q2
2660,1831,cohere,toronto,toronto,ai,inovia capital,"inovia capital,nvidia, oracle, salesforce ventures, dtcp, mirae asset, schroders capital, sentinelone, thomvest ventures, index ventures",series c,2023-06-08,360301500,2023,2023 Q2
2661,690,vive crop protection,toronto,toronto,agtech,unknown,"business development bank of canada, export development canada, urbana corporation, co-operators, emmertech, lex capital, iselect",unknown,2023-06-08,11200000,2023,2023 Q2
2662,2453,vanhack,vancouver,british columbia,recruiting,golden section,golden section,unknown,2023-06-12,3000000,2023,2023 Q2
2663,2196,onevest,calgary,alberta,fintech,omers ventures,"omers ventures, luge capital, panache ventures, aaf management, fj labs, fin capital, pivot investment partners, deloitte ventures",series a,2023-06-13,17000000,2023,2023 Q2
2664,2454,quickfacts,bedford,east coast,insurtech,sandpiper ventures,"sandpiper ventures,killick capital, paul hill, neil mitchell, women’s equity labs, julie mcgill, lori oliver, miriam mowat",pre-seed,2023-06-13,1130000,2023,2023 Q2
2665,2455,kibbi technologies,calgary,alberta,consulting,unknown,viewpoint investment partners,pre-seed,2023-06-15,1100000,2023,2023 Q2
2666,2456,micharity,toronto,toronto,saas,unknown,"incapital ventures, greensky ventures, verstra ventures",series a,2023-06-15,7000000,2023,2023 Q2
2667,2457,masthead data ,toronto,toronto,analytics,focal,"focal,smok ventures, depo ventures, monochrome, alchemist accelerator ",pre-seed,2023-06-19,1300000,2023,2023 Q2
2668,2458,minutebook,vancouver,british columbia,legaltech,unknown,"rian gauvreau, paul geyer, jason robertson, red thread ventures",seed,2023-06-19,3500000,2023,2023 Q2
2669,533,rose rocket,toronto,toronto,logisticstech,scale venture partners,"scale venture partners,addition capital, shine capital, scale-up ventures, funders club, y-combinator",series b,2023-06-20,50200000,2023,2023 Q2
2670,191,eavor,calgary,alberta,cleantech,omv,"omv,bp ventures, eversource energy, vickers venture partners",series b,2023-06-20,80000000,2023,2023 Q2
2671,1879,train fitness,vancouver,british columbia,fitnesstech,relay ventures,"relay ventures,bam ventures, anorak ventures, boost vc, alumni ventures, spacecadet ventures, mana ventures, republic capital, gambit partners, coby fleener",seed,2023-06-21,3299975,2023,2023 Q2
2672,2246,augmenta,toronto,toronto,constructiontech,eclipse,"eclipse,hazelview ventures, bdc capital’s deep tech venture fund, suffolk technologies.",seed,2023-06-21,15485442,2023,2023 Q2
2673,2460,chexy,toronto,toronto,fintech,crossbeam ventures,"crossbeam ventures,groundbreak ventures, ferst capital partners",pre-seed,2023-06-21,1300000,2023,2023 Q2
2674,2461,altis labs,toronto,toronto,medtech,benchstrength and debiopharm innovation fund,"benchstrength and debiopharm innovation fund,doug foster, richard gliklich",seed,2023-06-21,7900000,2023,2023 Q2
2675,2462,highwood emissions management,calgary,alberta,cleantech,energy capital ventures,"energy capital ventures,veritec ventures",seed,2023-06-22,3000000,2023,2023 Q2
2676,2463,neuroservo,montreal,quebec,medtech,desjardins capital,"desjardins capital,investissement québec, cabhi",unknown,2023-06-23,2200000,2023,2023 Q2
2677,2464,passage,toronto,toronto,career planning,drive capital,drive capital,seed,2023-06-27,40000000,2023,2023 Q2
2678,2190,boxhub,toronto,toronto,marketplace,alleycorp,"alleycorp,solasta ventures, interplay vc, fj labs, hum capital",series a,2023-06-28,12400000,2023,2023 Q2
2679,2318,jombone,toronto,toronto,saas,feddev,feddev,unknown,2023-06-29,1000000,2023,2023 Q2
2680,2465,geologicai,calgary,alberta,mining technology,breakthrough energy ventures,breakthrough energy ventures,series a,2023-06-30,20000000,2023,2023 Q2
2681,1908,shakudo,toronto,toronto,devtech,greatpoint ventures,"greatpoint ventures,rtp global, golden ventures, parade ventures",series a,2023-07-05,9500000,2023,2023 Q3
2682,2466,carboncure technologies,nova scotia,east coast,cleantech,blue earth capital,"blue earth capital,breakthrough energy ventures, taronga ventures, amazon’s climate pledge fund, microsoft climate innovation fund, 2150",unknown,2023-07-11,105934800,2023,2023 Q3
2683,454,orennia,calgary,alberta,analytics,wellington management,"wellington management,quantum innovation fund, ngp, veriten, tupper lake partners",series b,2023-07-11,33106750,2023,2023 Q3
2684,93,bridgit,waterloo,waterloo region,saas,cibc innovation banking,cibc innovation banking,unknown,2023-07-11,9268420,2023,2023 Q3
2685,2467,ditch labs,montreal,quebec,healthtech,"amplify capital, boreal ventures","amplify capital, boreal ventures,symphony health network, anges québec, investissement québec, meditrial, kale fund",seed,2023-07-12,3250000,2023,2023 Q3
2686,2468,sensenet,vancouver,british columbia,iot,unknown,unknown,unknown,2023-07-12,1000000,2023,2023 Q3
2687,2469,formaloo,toronto,toronto,nocode,change ventures,"change ventures,hyde park venture partners, mana ventures, startup wise guys",seed,2023-07-12,2900000,2023,2023 Q3
2688,1939,waitwell,calgary,alberta,saas,"graphite ventures, accelerate fund iii","graphite ventures, accelerate fund iii,metiquity ventures",seed,2023-07-13,1500000,2023,2023 Q3
2689,1078,troes,markham,toronto,batterytech,mobility innovation fund,mobility innovation fund,unknown,2023-07-14,0,2023,2023 Q3
2690,2470,othersohere,victoria,british columbia,cleantech,active impact investments,"active impact investments,thin line capital, kdx, keiki capital",seed,2023-07-17,3000000,2023,2023 Q3
2691,1017,resemble ai,toronto,toronto,ai,javelin venture partners,"javelin venture partners,comcast ventures, craft ventures, ubiquity ventures, qasar younis",series a,2023-07-18,8000000,2023,2023 Q3
2692,2322,metafold 3d,toronto,toronto,3dtech,differential ventures,"differential ventures,standup ventures, jetstream, active impact investments, ",seed,2023-07-18,2350000,2023,2023 Q3
2693,2471,proshop erp,vancouver,british columbia,erp,mainsail partners,mainsail partners,unknown,2023-07-18,42302400,2023,2023 Q3
2694,1864,3d biofibr,halifax,east coast,biotech,invest nova scotia,"invest nova scotia,build ventures, concrete ventures, globalive capital",seed,2023-07-20,3520000,2023,2023 Q3
2695,2472,liberum biotech,toronto,toronto,biotech,techu ventures,"techu ventures,sosv, savantus ventures",seed,2023-07-24,1800000,2023,2023 Q3
2696,1122,solink,ottawa,ottawa,analytics,goldman sachs,"goldman sachs,omers ventures, bdc, scaleup ventures",series c,2023-07-25,79145100,2023,2023 Q3
2697,251,foxquilt,toronto,toronto,insurtech,icm,icm,unknown,2023-07-25,12000000,2023,2023 Q3
2698,1118,mindbridge ai,ottawa,ottawa,fintech,psg equity,psg equity,unknown,2023-07-25,79195200,2023,2023 Q3
2699,1450,humanfirst,montreal,quebec,ai,panache ventures,"panache ventures,inovia capital, real ventures, boxone ventures, kevin mahaffey",seed,2023-07-26,5000000,2023,2023 Q3
2700,2211,carbon upcycling,calgary,alberta,cleantech,"bdc capital, climate investment","bdc capital, climate investment,yyc, clean energy ventures, clean energy ventures group, amplify capital, oxy low carbon ventures, crh ventures, cemex ventures",series a,2023-07-31,34400000,2023,2023 Q3
2701,553,sensorup,calgary,alberta,iot, climate investment," climate investment,evok innovations",series b,2023-07-31,12000000,2023,2023 Q3
2702,362,local logic,montreal,quebec,propertytech,"groundbreak ventures, investissement québec","groundbreak ventures, investissement québec,band capital partners, cycle capital, desjardins group, jones boys ventures, second century ventures, shadow ventures",series b,2023-08-02,17500000,2023,2023 Q3
2703,418,niricson,victoria,british columbia,analytics,muus climate partners,"muus climate partners,bentley systems, sustainable development technology canada, export development canada, invest victoria, australia, forward venture capital, techstars",series a,2023-08-02,10000000,2023,2023 Q3
2704,622,tenstorrent,toronto,toronto,platform,"hyundai motor group, samsung catalyst fund","hyundai motor group, samsung catalyst fund,fidelity ventures, eclipse ventures, epiq capital, maverick capital",unknown,2023-08-03,133300000,2023,2023 Q3
2705,261,general fusion,british columbia,british columbia,cleantech,"bdc capital, gic","bdc capital, gic,government of british columbia",series f,2023-08-10,33500000,2023,2023 Q3
2706,304,innerspace,toronto,toronto,analytics,yaletown partners,"yaletown partners,bdc, iaf",series a,2023-08-11,10000000,2023,2023 Q3
2707,779,voiceflow,toronto,toronto,ai,openview venture partners,"openview venture partners,felicis ventures, craft ventures, true ventures, google, operator’s collective, ripple ventures, amazon",unknown,2023-08-15,15000000,2023,2023 Q3
2708,2045,dcbel,montreal,quebec,cleantech,idealist capital,"idealist capital,investissement québec",series b,2023-08-18,50000000,2023,2023 Q3
2709,2350,field effect,ottawa,ottawa,cybersecurity,scotiabank,scotiabank,unknown,2023-08-15,30000000,2023,2023 Q3
2710,2473,finofo,calgary,alberta,fintech,motivate venture capital ,"motivate venture capital ,saas venture capital, desjardins financial holding, sweet spot capital",pre-seed,2023-01-01,1600000,2023,2023 Q1
2711,2095,browse ai,edmonton,alberta,devtech,unknown,"interface capital, alpine venture capital, altair, banana capital, creator ventures, trust fund, singularity capital, goodwater capital",seed,2023-08-15,3800000,2023,2023 Q3
2712,2474,ideogram ai,toronto,toronto,ai,"andreessen horowitz, index venture","andreessen horowitz, index venture,aix ventures, golden ventures, two small fish ventures",seed,2023-08-24,22300000,2023,2023 Q3
2713,2475,blanka,vancouver,british columbia,ecommerce,dundee venture capital,"dundee venture capital,storytime capital, disruption venture",seed,2023-08-23,2700000,2023,2023 Q3
2715,2476, mosea technologies,toronto,toronto,payments,unknown,unknown,seed,2023-08-25,2500000,2023,2023 Q3
2716,2477,lemfi,gatineau,quebec,payments,left lane capital,"left lane capital,y-combinator, zrosk, global founders capital, olive tree",series a,2023-08-25,33000000,2023,2023 Q3
2717,2478,andorix ,toronto,toronto,ai,voya investment management,"voya investment management,hfr networks",unknown,2023-08-29,54300000,2023,2023 Q3
2718,2479,flojoy,montreal,quebec,ai,unknown,"flybridge capital partners, boreal ventures, bdc capital ",seed,2023-08-31,1700000,2023,2023 Q3
2719,240,flipgive,toronto,toronto,ecommerce,"bdc capital, framework venture partners","bdc capital, framework venture partners",unknown,2023-08-31,5000000,2023,2023 Q3
2720,426,novarc technologies,british columbia,british columbia,robotics,graham partners,"graham partners,caterpillar venture capital, export development canada",series a,2023-09-01,27283000,2023,2023 Q3
2721,2480,searcheye,toronto,toronto,ai,afterwork ventures,"afterwork ventures,everywhere vc, archangel ventures, casey winters, roger dickey, alan rutledge, charlie songhurst",pre-seed,2023-08-30,1000000,2023,2023 Q3
2722,2481,streamforge,montreal,quebec,ai,triptyq capital,"triptyq capital,leansquare, telegraph hill capital",seed,2023-09-07,1637190,2023,2023 Q3
2723,2482,mission control,ottawa,ottawa,spacetech,greensky ventures,greensky ventures,seed,2023-09-07,3250000,2023,2023 Q3
2725,2483,clay financial,toronto,toronto,fintech,unknown,unknown,pre-seed,2023-09-05,1700000,2023,2023 Q3
2726,738,ghgsat,montreal,quebec,analytics,unknown,"fonds de solidarité ftq, bdc capital, business development bank of canada, investissement québec, climate investment, japan energy fund, bofa securities",series c,2023-09-11,59900000,2023,2023 Q3
2727,2484,bookseats,toronto,toronto,traveltech,kb partners,"kb partners,phoenix capital ventures, calano funds, comcast nbcuniversal",unknown,2023-09-13,1400000,2023,2023 Q3
2728,1513,the owl solutions,waterloo,waterloo region,analytics,unknown,the ontario centre of innovation,seed,2023-09-13,250000,2023,2023 Q3
2729,447,ontopical,calgary,alberta,ai,"rhino ventures, graphite ventures","rhino ventures, graphite ventures,alberta’s accelerate fund iii",seed,2023-09-14,3300000,2023,2023 Q3
2730,2485,simmunome,montreal,quebec,biotech,theodorus investment funds,"theodorus investment funds,fonds d’investissement eurêka, bkr capital, sandpiper ventures, acet capital",pre-seed,2023-09-18,2000000,2023,2023 Q3
2731,2486,monark,calgary,alberta,elearning,storytime capital,"storytime capital,the51, kitchener-waterloo’s phoenix fire, starforge, uceed",seed,2023-09-19,1500000,2023,2023 Q3
2732,717,zayzoon,calgary,alberta,fintech,framework venture partners,"framework venture partners,export development canada, atb financial",series b,2023-09-19,46531875,2023,2023 Q3
2733,170,dalcor pharmaceuticals,montreal,quebec,biotech,unknown,"fonds de developpement économique, fonds propres d’ investissement québec, andes growth, tb pharma, fonds de solidarité ftq, cti life sciences",series d,2023-09-21,107916000,2023,2023 Q3
2734,1966,secoda,toronto,toronto,data,craft ventures,"craft ventures,garage capital, y combinator, abstract ventures, jordan tigani, scott breitenother, tristan handy ",seed,2023-09-21,19000000,2023,2023 Q3
2736,775,oneka,quebec,quebec,cleantech,the hoffecker family,"the hoffecker family,horizon capital holdings, aqc capital, the wilson family, propulia capital, invest nova scotia",series a,2023-09-21,12500000,2023,2023 Q3
2737,2465,geologicai,calgary,alberta,mining technology,export development canada,export development canada,unknown,2023-09-25,10000000,2023,2023 Q3
2738,615,synapse,toronto,toronto,edtech,"comerica bank, grotech ventures","comerica bank, grotech ventures,idea fund partners, tyton partners, bdc capital, generation ventures, ceas investments, neal dempsey, jay steinfeld",series a,2023-09-27,7464875,2023,2023 Q3
2739,2488,novel biotechnology,woodbridge,toronto,biotech,unknown,ontario center of innovation,seed,2023-09-28,2500000,2023,2023 Q3
2740,2489,pollin,toronto,toronto,healthtech, osmington inc., osmington inc.,series a,2023-09-29,20000000,2023,2023 Q3
2741,168,d1g1t inc.,toronto,toronto,fintech,"missionog, cibc innovation banking","missionog, cibc innovation banking,ci financial, na ventures. illuminate financial, purpose, figtree financial",unknown,2023-09-29,0,2023,2023 Q3
2742,2490,homecare hub,toronto,toronto,healthtech,unknown,"inception health, ballad ventures, center for aging + brain health innovation, aarp, blue lion global, fhs capital",seed,2023-09-29,3426625,2023,2023 Q3
2743,2491,relocalize,montreal,quebec,cleantech,i4 capital and waterpoint lane,"i4 capital and waterpoint lane,rpg ice,",seed,2023-10-03,4780000,2023,2023 Q4
2744,132,clearco,toronto,toronto,fintech,"inovia capital, founders circle capital","inovia capital, founders circle capital",series d,2023-10-04,82245900,2023,2023 Q4
2745,2492,centro commerce,toronto,toronto,data,"ripple ventures, 2048vc","ripple ventures, 2048vc,valia ventures, comma capital",pre-seed,2023-10-04,2000000,2023,2023 Q4
2746,2493,gaiia,quebec,quebec,telecommunications,"y combinator, kima ventures","y combinator, kima ventures",seed,2023-10-06,13000000,2023,2023 Q4
2747,2495,cardata,toronto,toronto,billing,wavecrest growth partners,"wavecrest growth partners,massmutual ventures",unknown,2023-10-02,100000000,2023,2023 Q4
2748,2496,quickly,calgary,alberta,fintech,thin air labs,"thin air labs,plug and play, atb financial",seed,2023-10-10,10000000,2023,2023 Q4
2749,412,fluidai,waterloo,waterloo region,healthtech,"sosv, graphene ventures","sosv, graphene ventures,boutique venture partners, threshold impact, cur8 capital, leva capital, kyto technology & life science inc., juno pharmaceuticals",series a,2023-10-10,15000000,2023,2023 Q4
2750,2260,scription,edmonton,alberta,saas,markd,"markd,greenlight re, connetic ventures, sidedoor ventures, ank partners, hustle fund, startup tnt",unknown,2023-10-11,2500000,2023,2023 Q4
2751,2497,hiringbranch,vancouver,british columbia,ai,bdc capital,bdc capital,unknown,2023-10-11,2500000,2023,2023 Q4
2752,2498,haila technologies,montreal,quebec,iot,unknown,"murata electronics, stanford university, mika, ecofuel fund, chrysalix, tandemlaunch",unknown,2023-10-11,14000000,2023,2023 Q4
2753,1970,snappy,toronto,toronto,platform,golden section ventures,golden section ventures,series a,2023-10-11,0,2023,2023 Q4
2754,2012,vendasta,saskatchewan,other,marketplace,boulder,boulder,series e,2023-10-11,20000000,2023,2023 Q4
2755,2499,mantle ,toronto,toronto,ai,unknown,"eniac, craft ventures, vaynerfund, sierra ventures, and leaders fund, varma, ten key labs, russ jones, farhan thawar, kirk simpson, sandeep madra",seed,2023-10-13,10500000,2023,2023 Q4
2756,1978,specific biologics,toronto,toronto,biotech,"lumira ventures, admare bioinnovations","lumira ventures, admare bioinnovations",unknown,2023-10-16,0,2023,2023 Q4
2757,497,procurify,vancouver,british columbia,fintech,"ten coves capital, export development canada ","ten coves capital, export development canada ,information venture partners, harbourvest, ",series c,2023-10-17,68000000,2023,2023 Q4
2758,509,quotemachine,montreal,quebec,marketplace,manresa ventures,"manresa ventures,clocktower technology ventures, precursor ventures",seed,2023-10-17,5049963,2023,2023 Q4
2759,2500,hiive,vancouver,british columbia,marketplace,unknown,"uncorrelated ventures, splash capital, harmony venture partners, hack vc, agmen capital, renaud laplanche",series a,2023-10-17,5700000,2023,2023 Q4
2760,2503,astrus,toronto,toronto,ai,unknown,khosa ventures,unknown,2023-10-18,3600000,2023,2023 Q4
2761,394,miovision technologies,waterloo,waterloo region,analytics,unknown,"telus, maverix, edc, mcrock capital, harbourvest partners, bdc ",unknown,2023-10-20,36000000,2023,2023 Q4
2762,191,eavor,calgary,alberta,cleantech,canada growth fund,canada growth fund,unknown,2023-10-25,90000000,2023,2023 Q4
2763,2504,centml,toronto,toronto,ai,gradient ventures,"gradient ventures,radical ventures, nvidia, deloitte ventures, thomson reuters ventures",seed,2023-10-26,27000000,2023,2023 Q4
2764,46,arteria ai,toronto,toronto,ai,ggv capital,"ggv capital,illuminate financial, information venture partners, bdc capital, citi",series b,2023-10-26,46000000,2023,2023 Q4
2765,2505,kento health,montreal,quebec,ai,"boreal ventures, n49p","boreal ventures, n49p,broom ventures, graphite ventures",pre-seed,2023-10-30,4100000,2023,2023 Q4
2766,2506,fibracast,hannon,toronto,cleantech,cycle capital,"cycle capital,export development canada",unknown,2023-10-30,44600000,2023,2023 Q4
2767,2507,promise robotics,toronto,toronto,ai,horizons ventures,"horizons ventures,radical ventures, psp investments, united brotherhood of carpenters, relay ventures, alate partners",series a,2023-10-31,20509725,2023,2023 Q4
2768,2508,brickeye,toronto,toronto,constructiontech,unknown,"bdc capital, graphite ventures, greensky ventures, brightspark, edc, mars investment accelerator fund",unknown,2023-11-01,10000000,2023,2023 Q4
2769,2509,luniko technologies,calgary,alberta,consulting,unknown,unknown,pre-seed,2023-11-07,700000,2023,2023 Q4
2770,116,cavelo,waterloo,waterloo region,cybersecurity,inovia capital,"inovia capital,graphite ventures",seed,2023-11-08,5000000,2023,2023 Q4
2771,2510,photonic inc.,vancouver,british columbia,hardware,unknown,"microsoft, british columbia investment management corporation, national security strategic investment fund, inovia capital, amadeus capital partners",unknown,2023-11-08,137000000,2023,2023 Q4
2772,1946,lucent biosciences,vancouver,british columbia,agtech,pacifican,pacifican,unknown,2023-11-08,3600000,2023,2023 Q4
2773,2511,recharge véhicule électrique (rve),laval,quebec,cleantech,unknown,"fondaction, investissement québec, export development canada",series a,2023-11-09,7000000,2023,2023 Q4
2774,621,4ag robotics,salmon arm,british columbia,robotics,"bdc capital, inbc","bdc capital, inbc,jim richardson family office, lex capital, emmertech",series a,2023-11-15,17500000,2023,2023 Q4
2775,470,pathway medical,montreal,quebec,healthtech,yamaha motor ventures,"yamaha motor ventures,verge healthtech fund, amplify capital, boxone ventures, formentera capital",seed,2023-11-15,5000000,2023,2023 Q4
2776,2436,deep sky,montreal,quebec,cleantech,"brightspark ventures, whitecap venture partners","brightspark ventures, whitecap venture partners,investissement québec, omers ventures, bdc",series a,2023-11-16,75000000,2023,2023 Q4
2777,30,ambyint,calgary,alberta,cleantech,"mercury, montrose lane","mercury, montrose lane,bdc, accelerate fund iii",unknown,2023-11-17,0,2023,2023 Q4
2778,2512,boréas technologies,bromont,quebec,electronics,unknown,unknown,series b,2023-11-16,12000000,2023,2023 Q4
2779,2415,birdseye,toronto,toronto,ai,drive capital,drive capital,seed,2023-11-22,4100000,2023,2023 Q4
2780,2513,peloton technologies,victoria,british columbia,fintech,unknown,unknown,seed,2023-11-24,2000000,2023,2023 Q4
2781,2514,exact technology corporation,toronto,toronto,civil engineering,lafarge canada,lafarge canada,unknown,2023-11-24,0,2023,2023 Q4
2782,2515,pillway,toronto,toronto,pharmaceuticals,sun life,sun life,series a,2023-11-28,9500000,2023,2023 Q4
2783,633,thoughtexchange,rossland,british columbia,saas,unknown,"inbc investment corp, venture partners, yaletown partners, voyager capital, harbourvest, first generation capital",unknown,2023-12-01,13500000,2023,2023 Q4
2784,2516,finchat,toronto,toronto,ai,social leverage,social leverage,seed,2023-12-06,2037592,2023,2023 Q4
